ophys_session_id,ophys_experiment_id,date_of_acquisition,rig_id,rig_name,screen_center_x_mm,screen_center_y_mm,screen_center_z_mm
610489749,471763049,2015-03-31 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489756,471764982,2015-03-31 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489763,472399785,2015-04-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489770,472406943,2015-04-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489777,472432323,2015-04-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489784,472435301,2015-04-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489791,473080526,2015-04-07 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489798,473931948,2015-04-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489805,473947585,2015-04-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489812,474010648,2015-04-12 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489819,474012076,2015-04-12 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489826,474715039,2015-04-14 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489833,474821575,2015-04-14 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489840,474992056,2015-04-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489847,475047663,2015-04-15 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489854,475056081,2015-04-15 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489861,475385616,2015-04-21 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489868,475386318,2015-04-21 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489875,475409315,2015-04-21 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489882,475430508,2015-04-21 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489889,475459482,2015-04-22 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489896,475461759,2015-04-22 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489903,475504554,2015-04-23 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489910,475512071,2015-04-23 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489917,475518247,2015-04-23 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489924,475543012,2015-04-24 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489931,475544172,2015-04-24 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489938,475545603,2015-04-24 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489945,475618483,2015-04-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489952,475622330,2015-04-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489959,475622778,2015-04-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489966,475818547,2015-04-30 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489973,475849645,2015-04-30 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610489980,476054181,2015-05-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489987,476054974,2015-05-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610489994,476120967,2015-05-06 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490001,476764204,2015-05-13 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490008,476772179,2015-05-13 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490015,476794756,2015-05-14 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490022,476795138,2015-05-14 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490029,477274657,2015-05-19 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490036,478879679,2015-06-10 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490043,478881552,2015-06-10 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490050,478938889,2015-06-11 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490057,478946617,2015-06-11 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490064,479000582,2015-06-10 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490071,479177148,2015-06-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490078,479182359,2015-06-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490085,479214697,2015-06-17 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490092,479218607,2015-06-17 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490099,479295363,2015-06-18 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490106,479297939,2015-06-18 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490113,479681742,2015-06-22 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490120,479681980,2015-06-22 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490127,479682050,2015-06-22 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490134,479720699,2015-06-23 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490141,479727251,2015-06-23 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490148,479772030,2015-06-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490155,479889692,2015-06-25 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490162,479905838,2015-06-25 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490169,479995614,2015-06-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490176,479998097,2015-06-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490183,480086545,2015-06-29 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490190,480121492,2015-06-30 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490197,480122790,2015-06-30 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490204,480152409,2015-07-01 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490211,480152974,2015-07-01 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490218,480153609,2015-07-01 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490225,480169181,2015-07-02 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490232,480172769,2015-07-02 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490239,480364208,2015-07-07 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490246,480366183,2015-07-07 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490253,480647195,2015-07-08 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490260,480733034,2015-07-09 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490267,481088672,2015-07-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490274,481089262,2015-07-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490281,481095655,2015-07-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490288,481096720,2015-07-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490295,481123402,2015-07-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490302,481127181,2015-07-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490309,481131230,2015-07-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490316,481132321,2015-07-16 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490323,482591434,2015-07-20 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490330,482610295,2015-07-20 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490337,482645067,2015-07-21 11:56:43.357000,480119305,CAM2P.1,170.0,0.0,0.0
610490344,482690327,2015-07-22 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490351,482690761,2015-07-22 14:36:55.268000,480119307,CAM2P.2,170.0,0.0,0.0
610490358,482692342,2015-07-22 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490365,482773510,2015-07-24 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490372,482794577,2015-07-24 14:15:50.228000,480119305,CAM2P.1,170.0,0.0,0.0
610490379,482923718,2015-07-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490386,482924833,2015-07-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490393,482931818,2015-07-28 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490400,482981907,2015-07-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490407,482984077,2015-07-29 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490414,482986915,2015-07-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490421,482991582,2015-07-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490428,483020038,2015-07-29 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490435,483020476,2015-07-29 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490442,483023868,2015-07-29 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490449,483056972,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490456,483059231,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490463,483061828,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490470,483068482,2015-07-30 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490477,483068658,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490484,483069793,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490491,483069810,2015-07-03 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490498,483070321,2015-07-30 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490505,483155697,2015-08-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490512,483156495,2015-08-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490519,484057373,2015-08-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490526,484446004,2015-08-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490533,484451726,2015-08-03 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490540,484561214,2015-08-04 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490547,484561259,2015-08-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490554,484565225,2015-08-04 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490561,484566825,2015-08-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490568,484569136,2015-08-04 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490575,484571549,2015-08-04 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490582,484626295,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490589,484630307,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490596,484634913,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490603,484652981,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490610,484668750,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490617,484678518,2015-08-05 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490624,484735158,2015-08-06 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490631,484736434,2015-08-06 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490638,484738067,2015-08-06 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490645,484741646,2015-08-06 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610490652,484776412,2015-08-07 11:23:22.748000,480119307,CAM2P.2,170.0,0.0,0.0
610490659,484810365,2015-08-07 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490666,484814559,2015-08-07 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490673,485182503,2017-10-12 00:00:00,480119307,CAM2P.2,118.6,86.2,31.6
610490680,485183193,2015-08-11 15:34:05.458000,480119307,CAM2P.2,170.0,0.0,0.0
610490687,485598677,2015-08-18 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490694,485600544,2015-08-18 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490701,485602102,2015-08-18 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490708,485629372,2015-08-19 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490715,485630134,2015-08-19 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490722,485634373,2015-08-19 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490729,485659010,2015-08-20 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490736,485659804,2015-08-20 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490743,485660230,2015-08-20 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490750,485724122,2015-08-21 10:33:35.997000,480119307,CAM2P.2,170.0,0.0,0.0
610490757,485823256,2015-08-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490764,485825090,2015-08-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490771,485831297,2015-08-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490778,485835919,2015-08-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490785,485837741,2015-08-24 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490792,485886360,2015-08-25 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490799,485887904,2015-08-25 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490806,485889165,2015-08-25 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490813,485904775,2015-08-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490820,485909157,2015-08-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490827,485909489,2015-08-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490834,485910924,2015-08-26 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490841,485930547,2015-08-27 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490848,485930895,2015-08-27 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490855,485933957,2015-08-27 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490862,485935331,2015-08-27 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490869,485936340,2015-08-27 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490876,485947951,2015-08-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490883,485953668,2015-08-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490890,485954133,2015-08-28 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490897,486099036,2015-09-01 10:17:38.598000,480119307,CAM2P.2,170.0,0.0,0.0
610490904,486146466,2015-09-02 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490911,486166717,2017-10-12 00:00:00,480119307,CAM2P.2,118.6,86.2,31.6
610490918,486186366,2015-09-02 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490925,486232793,2015-09-03 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490932,486243860,2015-09-04 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490939,486244591,2015-09-04 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490946,486297020,2015-09-07 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490953,486359066,2015-09-08 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490960,486362002,2015-09-08 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490967,486455310,2015-09-09 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490974,486456590,2015-09-09 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490981,486458496,2015-09-09 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490988,486459009,2015-09-09 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610490995,486466551,2015-09-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491002,486467977,2015-09-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491009,486469303,2015-09-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491016,486469834,2015-09-10 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491023,486497925,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491030,486498389,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491037,486500554,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491044,486502231,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491051,486513183,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491058,486515441,2015-09-11 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491065,486554118,2015-09-14 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491072,486556641,2015-09-14 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491079,486670660,2015-09-15 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491086,486709467,2015-09-15 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491093,486765329,2015-09-17 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491100,486773088,2015-09-17 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491107,486788531,2015-09-17 19:00:00,480119307,CAM2P.2,170.0,0.0,0.0
610491114,486910584,2015-09-21 19:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491121,490692124,2015-11-04 20:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491128,490730522,2015-11-04 20:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491135,491030019,2015-11-05 20:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491142,491031669,2015-11-05 20:00:00,480119305,CAM2P.1,170.0,0.0,0.0
610491149,495764631,2015-12-22 16:16:39.428000,480119307,CAM2P.2,170.0,0.0,0.0
610491156,495893022,2015-12-23 12:50:23.580000,480119307,CAM2P.2,170.0,0.0,0.0
610491163,495896417,2015-12-23 16:31:06.210000,480119307,CAM2P.2,170.0,0.0,0.0
610491170,495936692,2015-12-24 11:29:15.297000,480119307,CAM2P.2,170.0,0.0,0.0
610491177,496075944,2016-01-04 16:07:08.165000,480119307,CAM2P.2,170.0,0.0,0.0
610491184,496079636,2016-01-05 12:28:30.924000,480119307,CAM2P.2,170.0,0.0,0.0
610491191,496082450,2016-01-05 15:12:19.195000,480119307,CAM2P.2,170.0,0.0,0.0
610491198,496098799,2016-01-06 11:03:23.618000,480119307,CAM2P.2,170.0,0.0,0.0
610491205,496105083,2016-01-06 17:24:32.042000,480119307,CAM2P.2,170.0,0.0,0.0
610491212,496115267,2016-01-07 11:02:45.151000,480119307,CAM2P.2,170.0,0.0,0.0
610491219,496122300,2016-01-07 15:00:50.850000,480119307,CAM2P.2,170.0,0.0,0.0
610491226,496153352,2016-01-08 11:10:12.419000,480119307,CAM2P.2,170.0,0.0,0.0
610491233,496254284,2016-01-11 13:25:13.831000,480119307,CAM2P.2,170.0,0.0,0.0
610491240,496261859,2016-01-11 16:09:25.401000,480119307,CAM2P.2,170.0,0.0,0.0
610491247,496290492,2016-01-12 10:35:06.669000,480119307,CAM2P.2,170.0,0.0,0.0
610491254,496296187,2016-01-12 14:37:25.088000,480119307,CAM2P.2,170.0,0.0,0.0
610491261,496332681,2016-01-13 11:22:11.124000,480119307,CAM2P.2,170.0,0.0,0.0
610491268,496345151,2016-01-13 13:47:15.385000,480119307,CAM2P.2,170.0,0.0,0.0
610491275,496347451,2016-01-13 15:57:51.521000,480119307,CAM2P.2,170.0,0.0,0.0
610491282,496370059,2016-01-14 11:31:22.817000,480119307,CAM2P.2,170.0,0.0,0.0
610491289,496371287,2016-01-14 13:33:42.039000,480119307,CAM2P.2,170.0,0.0,0.0
610491296,496435112,2016-01-15 10:15:45.497000,480119307,CAM2P.2,170.0,0.0,0.0
610491303,496458345,2016-01-15 12:23:20.051000,480119307,CAM2P.2,170.0,0.0,0.0
610491310,496597015,2016-01-18 16:11:24.956000,480119305,CAM2P.1,170.0,0.0,0.0
610491317,496597502,2016-01-18 15:49:38.747000,480119307,CAM2P.2,170.0,0.0,0.0
610491324,496718643,2016-01-19 12:03:15.435000,480119305,CAM2P.1,170.0,0.0,0.0
610491331,496751798,2016-01-19 14:08:10.943000,480119305,CAM2P.1,170.0,0.0,0.0
610491338,496840902,2016-01-19 16:50:18.990000,480119305,CAM2P.1,170.0,0.0,0.0
610491345,496908818,2016-01-20 10:24:01.994000,480119307,CAM2P.2,170.0,0.0,0.0
610491352,496910750,2016-01-20 10:39:21.203000,480119305,CAM2P.1,170.0,0.0,0.0
610491359,496934409,2016-01-20 13:19:06.021000,480119307,CAM2P.2,170.0,0.0,0.0
610491366,496935917,2016-01-20 15:46:30.426000,480119307,CAM2P.2,170.0,0.0,0.0
610491373,496959323,2016-01-21 10:53:11.438000,480119305,CAM2P.1,170.0,0.0,0.0
610491380,496959825,2016-01-21 10:51:30.954000,480119307,CAM2P.2,170.0,0.0,0.0
610491387,496967948,2016-01-21 13:19:44.961000,480119307,CAM2P.2,170.0,0.0,0.0
610491394,497051128,2016-01-21 15:54:39.281000,480119307,CAM2P.2,170.0,0.0,0.0
610491401,497060401,2016-01-21 16:06:18.419000,480119305,CAM2P.1,170.0,0.0,0.0
610491408,497251555,2016-01-22 10:27:05.804000,480119307,CAM2P.2,170.0,0.0,0.0
610491415,497256116,2016-01-22 13:07:32.919000,480119305,CAM2P.1,170.0,0.0,0.0
610491422,500835264,2016-01-26 10:21:00.065000,480119305,CAM2P.1,170.0,0.0,0.0
610491429,500855614,2016-01-26 12:28:49.370000,480119305,CAM2P.1,170.0,0.0,0.0
610491436,500860585,2016-01-26 13:47:05.105000,480119307,CAM2P.2,170.0,0.0,0.0
610491443,500864383,2016-01-26 15:01:24.250000,480119305,CAM2P.1,170.0,0.0,0.0
610491450,500947031,2016-01-27 10:35:03.801000,480119305,CAM2P.1,170.0,0.0,0.0
610491457,500959541,2016-01-27 12:56:21.004000,480119305,CAM2P.1,170.0,0.0,0.0
610491464,500961107,2016-01-27 13:15:19.318000,480119307,CAM2P.2,170.0,0.0,0.0
610491471,500964289,2016-01-27 15:48:57.524000,480119307,CAM2P.2,170.0,0.0,0.0
610491478,500964514,2016-01-28 16:54:58.673000,480119305,CAM2P.1,170.0,0.0,0.0
610491485,501004031,2016-01-28 10:50:27.425000,480119307,CAM2P.2,170.0,0.0,0.0
610491492,501005332,2016-01-28 10:25:40.865000,480119305,CAM2P.1,170.0,0.0,0.0
610491499,501021421,2016-01-28 14:49:41.869000,480119307,CAM2P.2,170.0,0.0,0.0
610491506,501021499,2016-01-28 13:53:01.484000,480119305,CAM2P.1,170.0,0.0,0.0
610491513,501026693,2016-01-28 17:05:18.539000,480119307,CAM2P.2,170.0,0.0,0.0
610491520,501115051,2016-01-29 11:08:07.429000,480119307,CAM2P.2,170.0,0.0,0.0
610491527,501122777,2016-01-29 12:57:32.510000,480119305,CAM2P.1,170.0,0.0,0.0
610491534,501132496,2016-01-29 15:14:08.539000,480119307,CAM2P.2,170.0,0.0,0.0
610491541,501250117,2016-02-01 11:57:00.308000,480119307,CAM2P.2,170.0,0.0,0.0
610491548,501254258,2016-02-01 12:31:39.466000,480119305,CAM2P.1,170.0,0.0,0.0
610491555,501271265,2016-02-01 15:15:40.917000,480119305,CAM2P.1,170.0,0.0,0.0
610491562,501317920,2016-02-02 10:25:55.033000,480119305,CAM2P.1,170.0,0.0,0.0
610491569,501323498,2016-02-02 12:40:07.390000,480119307,CAM2P.2,170.0,0.0,0.0
610491576,501337989,2016-02-02 15:08:51.806000,480119305,CAM2P.1,170.0,0.0,0.0
610491583,501343881,2016-02-02 15:46:18.179000,480119307,CAM2P.2,170.0,0.0,0.0
610491590,501474098,2016-02-03 10:29:19.932000,480119307,CAM2P.2,170.0,0.0,0.0
610491597,501484643,2016-02-03 10:36:46.139000,480119305,CAM2P.1,170.0,0.0,0.0
610491604,501490610,2016-02-03 12:44:07.851000,480119307,CAM2P.2,170.0,0.0,0.0
610491611,501491542,2016-02-03 12:49:49.785000,480119305,CAM2P.1,170.0,0.0,0.0
610491618,501498760,2016-02-03 14:53:28.566000,480119305,CAM2P.1,170.0,0.0,0.0
610491625,501500401,2016-02-03 15:39:15.984000,480119307,CAM2P.2,170.0,0.0,0.0
610491632,501559087,2016-02-04 10:25:24.800000,480119307,CAM2P.2,170.0,0.0,0.0
610491639,501560436,2016-02-04 10:50:58.659000,480119305,CAM2P.1,170.0,0.0,0.0
610491646,501567237,2016-02-04 13:56:28.590000,480119305,CAM2P.1,170.0,0.0,0.0
610491653,501567645,2016-02-04 13:36:35.417000,480119307,CAM2P.2,170.0,0.0,0.0
610491660,501574836,2016-02-04 15:56:01.114000,480119305,CAM2P.1,170.0,0.0,0.0
610491667,501704220,2016-02-05 09:52:04.141000,480119307,CAM2P.2,170.0,0.0,0.0
610491674,501717543,2016-02-05 10:56:13.619000,480119305,CAM2P.1,170.0,0.0,0.0
610491681,501724959,2016-02-05 12:47:50.812000,480119307,CAM2P.2,170.0,0.0,0.0
610491688,501729039,2016-02-05 13:55:40.351000,480119305,CAM2P.1,170.0,0.0,0.0
610491695,501773889,2016-02-07 13:20:39.164000,480119305,CAM2P.1,170.0,0.0,0.0
610491702,501774027,2016-02-07 13:59:33.432000,480119307,CAM2P.2,170.0,0.0,0.0
610491709,501788003,2016-02-08 11:54:02.829000,480119305,CAM2P.1,170.0,0.0,0.0
610491716,501794235,2016-02-08 14:09:15.261000,480119307,CAM2P.2,170.0,0.0,0.0
610491723,501800164,2016-02-08 15:48:43.894000,480119305,CAM2P.1,170.0,0.0,0.0
610491730,501836392,2016-02-09 10:23:06.441000,480119305,CAM2P.1,170.0,0.0,0.0
610491737,501839084,2016-02-09 10:53:02.511000,480119307,CAM2P.2,170.0,0.0,0.0
610491744,501843761,2016-02-09 13:09:34.369000,480119307,CAM2P.2,170.0,0.0,0.0
610491751,501847516,2016-02-09 15:23:04.280000,480119307,CAM2P.2,170.0,0.0,0.0
610491758,501847657,2016-02-09 15:21:03.288000,480119305,CAM2P.1,170.0,0.0,0.0
610491765,501876401,2016-02-10 09:09:13.972000,480119307,CAM2P.2,170.0,0.0,0.0
610491772,501879034,2016-02-10 09:55:13.752000,480119305,CAM2P.1,170.0,0.0,0.0
610491779,501886692,2016-02-10 11:54:39.780000,480119305,CAM2P.1,170.0,0.0,0.0
610491786,501889084,2016-02-10 12:58:17.860000,480119307,CAM2P.2,170.0,0.0,0.0
610491793,501929146,2016-02-11 09:54:37.674000,480119307,CAM2P.2,170.0,0.0,0.0
610491800,501929610,2016-02-11 10:08:56.293000,480119305,CAM2P.1,170.0,0.0,0.0
610491807,501933264,2016-02-11 12:13:34.558000,480119307,CAM2P.2,170.0,0.0,0.0
610491814,501933691,2016-02-11 13:05:26.888000,480119305,CAM2P.1,170.0,0.0,0.0
610491821,501936818,2016-02-11 14:23:43.238000,480119307,CAM2P.2,170.0,0.0,0.0
610491828,501940850,2016-02-15 16:34:26.273000,480119305,CAM2P.1,170.0,0.0,0.0
610491835,502036891,2016-02-12 10:26:06.806000,480119305,CAM2P.1,170.0,0.0,0.0
610491842,502066273,2016-02-12 10:33:53.316000,480119307,CAM2P.2,170.0,0.0,0.0
610491849,502115959,2016-02-12 12:46:45.404000,480119307,CAM2P.2,170.0,0.0,0.0
610491856,502117155,2016-02-12 12:47:13.109000,480119305,CAM2P.1,170.0,0.0,0.0
